order_id,customer_id,product_id,qty,order_date,status
O24380,C0900,P011,1,2024-04-15,Доставлен
O24381,C0512,P020,1,2024-05-08,Доставлен
O24382,C1328,P078,1,2024-04-07,Доставлен
O24383,C2764,P100,2,2024-08-16,Доставлен
O24384,C3756,P045,1,2024-08-08,Доставлен
O24385,C4875,P017,2,2024-01-19,Доставлен
O24386,C8039,P053,1,2024-01-05,Доставлен
O24387,C1462,P101,1,2024-01-13,Доставлен
O24388,C4568,P034,2,2024-10-22,Доставлен
O24389,C2156,P060,2,2024-10-08,Доставлен
O24390,C7269,P010,1,2024-03-06,Доставлен
O24391,C3537,P074,1,2024-07-29,Доставлен
O24392,C1983,P052,1,2024-10-08,Доставлен
O24393,C0310,P048,2,2024-02-29,Доставлен
O24394,C7248,P007,1,2024-02-10,Доставлен
O24395,C0474,P086,1,2024-01-18,Отменён
O24396,C2655,P096,2,2024-03-28,Возврат
O24397,C7766,P039,1,2024-09-03,Доставлен
O24398,C2487,P114,1,2024-04-08,Доставлен
O24399,C2970,P030,1,2024-04-15,Доставлен
O24400,C7547,P117,1,2024-02-16,Доставлен
O24401,C6327,P071,2,2024-03-09,Доставлен
O24402,C3851,P026,1,2024-04-08,Доставлен
O24403,C3667,P100,2,2024-03-16,Доставлен
O24404,C2227,P026,2,2024-09-25,Доставлен
O24405,C7919,P008,1,2024-08-05,Доставлен
O24406,C4516,P025,2,2024-09-03,Доставлен
O24407,C4350,P018,1,2024-10-19,Доставлен
O24408,C4839,P094,1,2024-01-21,Доставлен
O24409,C2510,P022,1,2024-06-24,Отменён
O24410,C7395,P016,1,2024-07-22,Доставлен
O24411,C3251,P034,1,2024-08-28,Доставлен
O24412,C2050,P067,1,2024-01-25,Доставлен
O24413,C4743,P056,2,2024-08-09,Доставлен
O24414,C5114,P070,1,2024-07-18,Доставлен
O24415,C7842,P075,1,2024-02-01,Доставлен
O24416,C4823,P046,1,2024-03-18,Доставлен
O24417,C0354,P061,3,2024-09-02,Доставлен
O24418,C1050,P081,1,2024-03-20,Доставлен
O24419,C1976,P061,1,2024-04-24,Доставлен
O24420,C3845,P104,1,2024-01-16,Доставлен
O24421,C4226,P083,2,2024-07-01,Доставлен
O24422,C2592,P099,1,2024-09-21,Доставлен
O24423,C0372,P060,3,2024-04-28,Доставлен
O24424,C4444,P066,1,2024-09-12,Доставлен
O24425,C6234,P072,2,2024-02-02,Доставлен
O24426,C5811,P013,3,2024-08-09,Доставлен
O24427,C1819,P066,1,2024-10-11,Доставлен
O24428,C1997,P025,1,2024-09-03,Доставлен
O24429,C0828,P072,3,2024-09-10,Доставлен
O24430,C3573,P038,1,2024-08-30,Доставлен
O24431,C7781,P117,2,2024-10-23,Доставлен
O24432,C4568,P097,2,2024-06-12,Доставлен
O24433,C3663,P004,1,2024-03-14,Доставлен
O24434,C6828,P014,1,2024-10-09,Доставлен
O24435,C1016,P091,1,2024-05-01,Доставлен
O24436,C4513,P089,2,2024-05-01,Доставлен
O24437,C2514,P072,2,2024-03-11,Доставлен
O24438,C7737,P069,1,2024-06-29,Доставлен
O24439,C5198,P003,2,2024-02-25,Доставлен
O24440,C7965,P083,1,2024-01-15,Доставлен
O24441,C8276,P104,1,2024-07-13,Доставлен
O24442,C6555,P060,2,2024-10-31,Отменён
O24443,C2936,P114,1,2024-05-13,Доставлен
O24444,C3714,P079,1,2024-02-14,Доставлен
O24445,C0119,P043,2,2024-01-27,Доставлен
O24446,C6528,P070,2,2024-05-31,Доставлен
O24447,C8292,P089,2,2024-05-30,Доставлен
O24448,C4227,P113,2,2024-05-15,Доставлен
O24449,C4379,P116,2,2024-09-07,Доставлен
O24450,C7947,P073,1,2024-03-18,Доставлен
O24451,C6963,P020,1,2024-09-22,Доставлен
O24452,C4853,P005,1,2024-08-14,Доставлен
O24453,C7914,P023,1,2024-04-30,Доставлен
O24454,C3245,P076,1,2024-10-28,Доставлен
O24455,C3978,P042,1,2024-07-28,Доставлен
O24456,C7046,P063,1,2024-01-28,Доставлен
O24457,C7853,P084,1,2024-04-20,Доставлен
O24458,C2850,P091,2,2024-06-24,Доставлен
O24459,C0758,P033,3,2024-10-05,Доставлен
O24460,C6539,P021,1,2024-02-09,Доставлен
O24461,C6372,P064,1,2024-05-04,Доставлен
O24462,C1721,P105,3,2024-05-17,Доставлен
O24463,C7222,P010,1,2024-01-06,Доставлен
O24464,C7159,P039,1,2024-09-04,Доставлен
O24465,C2325,P081,2,2024-01-08,Доставлен
O24466,C3393,P038,2,2024-04-26,Доставлен
O24467,C4882,P114,1,2024-06-25,Доставлен
O24468,C4214,P047,1,2024-06-03,Доставлен
O24469,C7333,P058,2,2024-07-31,Доставлен
O24470,C6125,P018,2,2024-01-03,Доставлен
O24471,C4338,P088,2,2024-02-27,Доставлен
O24472,C2626,P052,1,2024-01-26,Доставлен
O24473,C4104,P013,1,2024-10-03,Доставлен
O24474,C7742,P020,1,2024-04-21,Доставлен
O24475,C4129,P055,1,2024-10-07,Доставлен
O24476,C7235,P101,1,2024-08-14,Доставлен
O24477,C5122,P116,1,2024-05-03,Доставлен
O24478,C2413,P076,1,2024-08-10,Доставлен
O24479,C7511,P028,3,2024-02-27,Доставлен
O24480,C2613,P083,1,2024-10-08,Доставлен
O24481,C0092,P098,1,2024-02-26,Доставлен
O24482,C3340,P059,3,2024-08-14,Доставлен
O24483,C7070,P030,1,2024-07-01,Доставлен
O24484,C8133,P043,1,2024-10-24,Доставлен
O24485,C8061,P091,1,2024-07-15,Доставлен
O24486,C1605,P108,1,2024-03-02,Доставлен
O24487,C8042,P023,1,2024-03-17,Отменён
O24488,C3966,P003,1,2024-08-02,Доставлен
O24489,C2371,P113,1,2024-06-20,Доставлен
O24490,C4063,P068,1,2024-02-24,Доставлен
O24491,C4885,P075,2,2024-07-24,Доставлен
O24492,C4836,P082,1,2024-03-21,Доставлен
O24493,C4206,P091,1,2024-08-05,Возврат
O24494,C7387,P013,1,2024-05-21,Доставлен
O24495,C2456,P078,2,2024-08-01,Доставлен
O24496,C2166,P080,1,2024-04-04,Доставлен
O24497,C4207,P029,1,2024-08-24,Доставлен
O24498,C1272,P041,2,2024-04-16,Доставлен
O24499,C5685,P093,1,2024-02-06,Доставлен
O24500,C1856,P109,1,2024-04-02,Доставлен
O24501,C6029,P090,2,2024-01-07,Доставлен
O24502,C2136,P064,1,2024-02-04,Доставлен
O24503,C4278,P015,2,2024-07-30,Доставлен
O24504,C0947,P045,1,2024-05-02,Доставлен
O24505,C4857,P004,1,2024-07-05,Доставлен
O24506,C6136,P118,1,2024-06-09,Доставлен
O24507,C0918,P052,1,2024-04-01,Доставлен
O24508,C3793,P032,1,2024-07-10,Доставлен
O24509,C0151,P074,1,2024-07-29,Доставлен
O24510,C5176,P096,1,2024-08-30,Доставлен
O24511,C0849,P084,1,2024-07-24,Доставлен
O24512,C4962,P095,3,2024-09-19,Доставлен
O24513,C1865,P030,3,2024-01-08,Доставлен
O24514,C4922,P056,1,2024-09-21,Доставлен
O24515,C1723,P016,1,2024-06-18,Доставлен
O24516,C6821,P120,1,2024-10-01,Доставлен
O24517,C5996,P065,1,2024-09-10,Доставлен
O24518,C3172,P114,1,2024-08-11,Доставлен
O24519,C7168,P114,1,2024-01-27,Доставлен
O24520,C4076,P063,1,2024-01-18,Доставлен
O24521,C1356,P041,1,2024-07-23,Доставлен
O24522,C2898,P111,2,2024-06-20,Доставлен
O24523,C1014,P052,2,2024-06-09,Доставлен
O24524,C3663,P035,2,2024-03-04,Возврат
O24525,C2899,P009,1,2024-05-30,Доставлен
O24526,C5218,P012,1,2024-09-07,Доставлен
O24527,C5327,P052,1,2024-08-03,Доставлен
O24528,C7857,P031,1,2024-02-12,Доставлен
O24529,C2958,P083,1,2024-03-24,Отменён
O24530,C5217,P104,2,2024-04-02,Доставлен
O24531,C3859,P021,1,2024-07-24,Доставлен
O24532,C4134,P088,2,2024-08-16,Доставлен
O24533,C3801,P061,2,2024-02-23,Доставлен
O24534,C4694,P084,1,2024-04-04,Доставлен
O24535,C4730,P107,1,2024-01-22,Доставлен
O24536,C1050,P090,1,2024-03-07,Доставлен
O24537,C8214,P032,2,2024-09-19,Доставлен
O24538,C6101,P041,2,2024-09-09,Доставлен
O24539,C4259,P025,3,2024-08-20,Доставлен
O24540,C2941,P119,1,2024-06-12,Доставлен
O24541,C1050,P092,1,2024-06-14,Доставлен
O24542,C1592,P096,1,2024-03-01,Доставлен
O24543,C6483,P075,2,2024-04-07,Доставлен
O24544,C6481,P052,1,2024-01-02,Доставлен
O24545,C0547,P006,3,2024-05-22,Доставлен
O24546,C6467,P099,1,2024-07-27,Доставлен
O24547,C4685,P011,1,2024-08-08,Возврат
O24548,C0450,P041,1,2024-01-21,Возврат
O24549,C0743,P080,1,2024-07-03,Доставлен
O24550,C4536,P119,1,2024-02-17,Доставлен
O24551,C5662,P054,2,2024-07-30,Доставлен
O24552,C6711,P051,1,2024-04-11,Доставлен
O24553,C0155,P021,2,2024-05-10,Доставлен
O24554,C3406,P014,2,2024-08-17,Доставлен
O24555,C8212,P060,1,2024-03-04,Доставлен
O24556,C5078,P094,1,2024-07-21,Доставлен
O24557,C6470,P024,2,2024-02-06,Доставлен
O24558,C2866,P098,1,2024-02-07,Доставлен
O24559,C4697,P045,1,2024-07-24,Доставлен
O24560,C6960,P038,2,2024-10-19,Доставлен
O24561,C7859,P026,2,2024-01-03,Доставлен
O24562,C3408,P098,1,2024-10-17,Доставлен
O24563,C6476,P050,1,2024-10-19,Доставлен
O24564,C5615,P109,1,2024-07-18,Доставлен
O24565,C6712,P036,1,2024-03-11,Доставлен
O24566,C7910,P056,1,2024-09-15,Доставлен
O24567,C0437,P091,1,2024-03-27,Доставлен
O24568,C1984,P082,2,2024-04-21,Доставлен
O24569,C8183,P061,1,2024-09-10,Отменён
O24570,C0826,P074,2,2024-05-15,Доставлен
O24571,C5052,P008,2,2024-02-06,Доставлен
O24572,C7918,P088,1,2024-08-05,Доставлен
O24573,C6766,P011,2,2024-01-22,Доставлен
O24574,C3104,P100,1,2024-01-18,Доставлен
O24575,C5205,P015,1,2024-09-15,Доставлен
O24576,C3619,P013,1,2024-02-15,Отменён
O24577,C3866,P083,2,2024-07-07,Доставлен
O24578,C2413,P055,1,2024-03-20,Доставлен
O24579,C0985,P034,1,2024-10-25,Доставлен
O24580,C0410,P081,1,2024-05-06,Доставлен
O24581,C0975,P053,1,2024-09-04,Доставлен
O24582,C6847,P035,2,2024-01-06,Доставлен
O24583,C1343,P023,1,2024-04-10,Возврат
O24584,C7560,P114,1,2024-03-22,Доставлен
O24585,C7381,P004,1,2024-10-25,Доставлен
O24586,C1815,P092,1,2024-04-10,Доставлен
O24587,C4931,P065,3,2024-08-19,Доставлен
O24588,C3298,P040,2,2024-01-19,Доставлен
O24589,C3189,P073,1,2024-06-30,Доставлен
O24590,C1405,P027,2,2024-07-10,Доставлен
O24591,C2503,P097,2,2024-07-09,Доставлен
O24592,C7114,P120,1,2024-06-16,Доставлен
O24593,C0672,P110,2,2024-05-22,Доставлен
O24594,C1601,P037,1,2024-04-04,Доставлен
O24595,C4579,P060,2,2024-10-25,Возврат
O24596,C0911,P044,1,2024-05-09,Доставлен
O24597,C7305,P080,2,2024-03-31,Возврат
O24598,C5672,P037,2,2024-01-22,Доставлен
O24599,C7836,P034,2,2024-09-20,Доставлен
O24600,C1873,P078,1,2024-01-03,Доставлен
O24601,C5520,P019,3,2024-10-20,Доставлен
O24602,C1569,P037,1,2024-08-23,Доставлен
O24603,C0184,P053,1,2024-07-18,Доставлен
O24604,C1257,P039,1,2024-09-28,Доставлен
O24605,C3037,P088,1,2024-07-20,Доставлен
O24606,C7176,P062,1,2024-03-03,Доставлен
O24607,C3813,P004,2,2024-03-04,Доставлен
O24608,C2892,P053,1,2024-05-09,Доставлен
O24609,C1804,P114,1,2024-08-11,Доставлен
O24610,C0703,P006,1,2024-09-17,Доставлен
O24611,C4934,P095,1,2024-06-06,Доставлен
O24612,C3976,P013,1,2024-03-20,Возврат
O24613,C0086,P027,1,2024-09-14,Доставлен
O24614,C0098,P103,2,2024-06-07,Доставлен
O24615,C3918,P066,2,2024-08-13,Доставлен
O24616,C4011,P016,2,2024-09-03,Доставлен
O24617,C7191,P069,2,2024-02-08,Доставлен
O24618,C3542,P024,2,2024-10-10,Доставлен
O24619,C5775,P081,1,2024-04-05,Доставлен
O24620,C6947,P021,1,2024-03-06,Доставлен
O24621,C4627,P003,1,2024-03-27,Доставлен
O24622,C0481,P019,2,2024-07-24,Доставлен
O24623,C2661,P038,2,2024-10-05,Доставлен
O24624,C8160,P105,2,2024-06-05,Доставлен
O24625,C8253,P008,1,2024-07-04,Доставлен
O24626,C2314,P007,1,2024-04-16,Доставлен
O24627,C5543,P039,1,2024-10-16,Доставлен
O24628,C5814,P004,2,2024-08-23,Доставлен
O24629,C0173,P025,1,2024-10-26,Доставлен
O24630,C5925,P113,2,2024-06-13,Доставлен
O24631,C4288,P092,3,2024-05-19,Доставлен
O24632,C5470,P082,1,2024-07-21,Доставлен
O24633,C0996,P115,1,2024-08-22,Доставлен
O24634,C3926,P028,1,2024-07-25,Доставлен
O24635,C5640,P054,2,2024-04-03,Доставлен
O24636,C6234,P013,1,2024-02-12,Доставлен
O24637,C0304,P032,1,2024-05-17,Доставлен
O24638,C3243,P045,1,2024-01-22,Доставлен
O24639,C0601,P101,1,2024-02-18,Доставлен
O24640,C7047,P095,1,2024-02-12,Доставлен
O24641,C4567,P013,1,2024-09-17,Доставлен
O24642,C1500,P083,2,2024-05-23,Доставлен
O24643,C3330,P012,1,2024-08-06,Доставлен
O24644,C1931,P007,1,2024-07-05,Доставлен
O24645,C5975,P025,1,2024-06-08,Доставлен
O24646,C0178,P085,2,2024-08-28,Доставлен
O24647,C1783,P006,1,2024-09-14,Доставлен
O24648,C5748,P113,1,2024-08-22,Доставлен
O24649,C3015,P118,1,2024-09-07,Доставлен
O24650,C5574,P065,1,2024-07-07,Доставлен
O24651,C1564,P094,1,2024-03-24,Доставлен
O24652,C4631,P078,1,2024-09-24,Доставлен
O24653,C8039,P008,2,2024-10-29,Доставлен
O24654,C6623,P058,1,2024-05-17,Доставлен
O24655,C4635,P090,2,2024-10-31,Доставлен
O24656,C3256,P084,2,2024-05-04,Доставлен
O24657,C6587,P023,1,2024-08-18,Доставлен
O24658,C0281,P105,1,2024-08-19,Доставлен
O24659,C7275,P098,1,2024-02-02,Доставлен
O24660,C7574,P114,1,2024-07-13,Доставлен
O24661,C1685,P050,1,2024-10-12,Доставлен
O24662,C3520,P077,2,2024-01-24,Доставлен
O24663,C7263,P066,1,2024-08-04,Доставлен
O24664,C7465,P021,1,2024-08-18,Доставлен
O24665,C2593,P097,1,2024-02-05,Доставлен
O24666,C2859,P037,1,2024-03-18,Доставлен
O24667,C6962,P001,3,2024-04-15,Доставлен
O24668,C5049,P069,2,2024-04-07,Доставлен
O24669,C1636,P073,2,2024-01-30,Доставлен
O24670,C8038,P104,1,2024-08-06,Доставлен
O24671,C6768,P058,1,2024-10-17,Доставлен
O24672,C4262,P098,2,2024-02-16,Доставлен
O24673,C0684,P089,1,2024-08-29,Доставлен
O24674,C0627,P078,1,2024-02-28,Доставлен
O24675,C5173,P026,2,2024-08-31,Доставлен
O24676,C5390,P037,1,2024-03-29,Доставлен
O24677,C0648,P051,1,2024-04-15,Доставлен
O24678,C8241,P114,2,2024-10-21,Доставлен
O24679,C8038,P057,2,2024-09-11,Доставлен
O24680,C5876,P114,1,2024-08-25,Доставлен
O24681,C4885,P074,2,2024-02-10,Доставлен
O24682,C1645,P056,1,2024-07-05,Доставлен
O24683,C3873,P068,1,2024-04-25,Доставлен
O24684,C1648,P040,2,2024-01-03,Доставлен
O24685,C6377,P070,1,2024-06-28,Доставлен
O24686,C6807,P012,1,2024-01-04,Доставлен
O24687,C6967,P055,2,2024-08-17,Доставлен
O24688,C5260,P048,1,2024-07-22,Доставлен
O24689,C4271,P086,3,2024-08-14,Доставлен
O24690,C5565,P005,1,2024-08-11,Доставлен
O24691,C7580,P018,1,2024-05-25,Возврат
O24692,C5010,P072,1,2024-03-05,Доставлен
O24693,C7874,P106,1,2024-02-11,Доставлен
O24694,C7168,P021,1,2024-02-24,Доставлен
O24695,C2589,P084,1,2024-03-28,Доставлен
O24696,C5084,P102,1,2024-03-01,Доставлен
O24697,C5231,P087,2,2024-04-02,Доставлен
O24698,C7538,P015,2,2024-04-30,Доставлен
O24699,C1998,P093,1,2024-09-03,Доставлен
O24700,C2434,P031,2,2024-07-03,Доставлен
O24701,C5828,P026,1,2024-06-29,Доставлен
O24702,C3641,P045,1,2024-10-30,Доставлен
O24703,C3655,P065,1,2024-08-30,Доставлен
O24704,C7586,P066,1,2024-06-02,Доставлен
O24705,C4047,P086,1,2024-10-12,Доставлен
O24706,C3535,P068,1,2024-07-13,Доставлен
O24707,C7576,P003,1,2024-09-17,Доставлен
O24708,C3941,P054,2,2024-08-24,Доставлен
O24709,C3575,P025,1,2024-10-17,Доставлен
O24710,C6241,P036,1,2024-04-26,Доставлен
O24711,C4789,P075,2,2024-09-29,Возврат
O24712,C7590,P023,1,2024-07-04,Доставлен
O24713,C3105,P094,1,2024-09-08,Доставлен
O24714,C8222,P015,1,2024-04-03,Доставлен
O24715,C6694,P105,1,2024-06-21,Доставлен
O24716,C1480,P060,1,2024-09-15,Доставлен
O24717,C0579,P011,1,2024-07-16,Возврат
O24718,C2190,P020,1,2024-08-06,Доставлен
O24719,C3472,P026,1,2024-01-15,Доставлен
O24720,C6641,P005,1,2024-08-30,Доставлен
O24721,C4606,P117,2,2024-06-25,Доставлен
O24722,C2306,P045,1,2024-05-06,Доставлен
O24723,C8177,P075,2,2024-01-14,Доставлен
O24724,C4038,P005,2,2024-10-07,Доставлен
O24725,C1409,P056,1,2024-09-01,Доставлен
O24726,C7343,P020,1,2024-08-22,Доставлен
O24727,C5100,P044,1,2024-09-13,Доставлен
O24728,C5750,P013,2,2024-03-10,Доставлен
O24729,C6569,P025,2,2024-08-12,Доставлен
O24730,C1434,P045,2,2024-04-05,Доставлен
O24731,C1939,P049,1,2024-08-28,Доставлен
O24732,C5470,P018,2,2024-07-10,Доставлен
O24733,C4609,P051,2,2024-05-15,Доставлен
O24734,C5880,P060,1,2024-10-03,Отменён
O24735,C8206,P050,1,2024-02-12,Доставлен
O24736,C4690,P068,2,2024-07-05,Доставлен
O24737,C3728,P044,1,2024-03-03,Отменён
O24738,C0958,P032,1,2024-06-03,Доставлен
O24739,C1627,P050,1,2024-06-26,Возврат
O24740,C0473,P107,1,2024-01-29,Доставлен
O24741,C5394,P027,1,2024-08-04,Доставлен
O24742,C0848,P106,2,2024-10-19,Доставлен
O24743,C6322,P048,1,2024-02-03,Доставлен
O24744,C7339,P051,1,2024-02-10,Доставлен
O24745,C1637,P062,1,2024-04-22,Доставлен
O24746,C3078,P060,1,2024-09-14,Доставлен
O24747,C0455,P107,1,2024-09-03,Доставлен
O24748,C7170,P073,1,2024-01-30,Доставлен
O24749,C2375,P104,1,2024-03-20,Доставлен
O24750,C6272,P080,1,2024-06-14,Доставлен
O24751,C4770,P084,2,2024-01-28,Доставлен
O24752,C4619,P040,1,2024-04-09,Доставлен
O24753,C2826,P003,1,2024-05-13,Доставлен
O24754,C1390,P067,1,2024-10-11,Доставлен
O24755,C4949,P024,1,2024-07-07,Доставлен
O24756,C6999,P004,1,2024-04-15,Доставлен
O24757,C6873,P099,1,2024-03-22,Доставлен
O24758,C8051,P042,1,2024-09-20,Доставлен
O24759,C4740,P067,2,2024-02-27,Доставлен
O24760,C3950,P101,2,2024-03-21,Доставлен
O24761,C7508,P019,1,2024-09-01,Доставлен
O24762,C4770,P004,1,2024-10-11,Доставлен
O24763,C6554,P032,1,2024-10-09,Доставлен
O24764,C2645,P075,1,2024-06-14,Доставлен
O24765,C4852,P106,2,2024-02-05,Доставлен
O24766,C0209,P014,1,2024-06-16,Отменён
O24767,C0961,P028,1,2024-01-26,Доставлен
O24768,C4340,P111,1,2024-05-09,Доставлен
O24769,C8155,P109,1,2024-02-18,Доставлен
O24770,C5614,P070,1,2024-05-26,Возврат
O24771,C5631,P099,1,2024-07-17,Доставлен
O24772,C2688,P111,2,2024-07-13,Доставлен
O24773,C1087,P089,1,2024-01-14,Доставлен
O24774,C4147,P044,1,2024-08-19,Доставлен
O24775,C0973,P053,1,2024-08-10,Доставлен
O24776,C1389,P011,1,2024-01-06,Доставлен
O24777,C0840,P067,2,2024-10-14,Доставлен
O24778,C3511,P080,2,2024-02-02,Доставлен
O24779,C5169,P048,2,2024-02-10,Доставлен
O24780,C4992,P031,1,2024-06-16,Доставлен
O24781,C4002,P020,1,2024-04-27,Доставлен
O24782,C1979,P068,1,2024-04-03,Доставлен
O24783,C0731,P081,2,2024-03-19,Доставлен
O24784,C5977,P019,1,2024-03-28,Доставлен
O24785,C4679,P111,1,2024-05-07,Доставлен
O24786,C2531,P107,1,2024-04-21,Доставлен
O24787,C4307,P074,2,2024-07-14,Доставлен
O24788,C7084,P087,1,2024-05-24,Доставлен
O24789,C1393,P091,1,2024-03-30,Доставлен
O24790,C0936,P114,2,2024-09-04,Доставлен
O24791,C4149,P019,1,2024-07-02,Доставлен
O24792,C2533,P070,1,2024-09-14,Доставлен
O24793,C1896,P109,3,2024-02-01,Доставлен
O24794,C1031,P075,1,2024-03-20,Доставлен
O24795,C1214,P034,1,2024-06-06,Доставлен
O24796,C7558,P089,2,2024-05-13,Доставлен
O24797,C3858,P011,2,2024-02-19,Доставлен
O24798,C7944,P069,1,2024-06-05,Доставлен
O24799,C1606,P071,1,2024-06-28,Доставлен
O24800,C3982,P037,1,2024-06-10,Доставлен
O24801,C4872,P030,3,2024-07-24,Доставлен
O24802,C1315,P063,2,2024-01-29,Доставлен
O24803,C7576,P114,2,2024-08-28,Доставлен
O24804,C0628,P103,1,2024-01-05,Доставлен
O24805,C5458,P025,1,2024-08-31,Доставлен
O24806,C5858,P009,1,2024-07-25,Доставлен
O24807,C4536,P049,1,2024-07-25,Доставлен
O24808,C2352,P026,1,2024-05-29,Доставлен
O24809,C7306,P056,1,2024-02-27,Доставлен
O24810,C3053,P046,1,2024-05-31,Доставлен
O24811,C4866,P110,2,2024-04-25,Доставлен
O24812,C2746,P055,1,2024-02-02,Доставлен
O24813,C3848,P023,2,2024-07-07,Доставлен
O24814,C4479,P024,1,2024-02-04,Доставлен
O24815,C7329,P109,1,2024-07-13,Доставлен
O24816,C4817,P029,2,2024-07-26,Доставлен
O24817,C1672,P011,2,2024-03-05,Доставлен
O24818,C7348,P027,1,2024-09-27,Доставлен
O24819,C0385,P052,1,2024-06-27,Доставлен
O24820,C8158,P113,1,2024-10-04,Доставлен
O24821,C5932,P044,1,2024-06-20,Доставлен
O24822,C6080,P058,2,2024-09-12,Доставлен
O24823,C6533,P012,2,2024-03-21,Возврат
O24824,C0660,P057,1,2024-03-29,Доставлен
O24825,C8037,P106,1,2024-08-24,Доставлен
O24826,C2405,P092,1,2024-01-10,Доставлен
O24827,C4138,P102,1,2024-03-20,Отменён
O24828,C3735,P037,1,2024-07-12,Доставлен
O24829,C8015,P003,2,2024-09-22,Доставлен
O24830,C5392,P013,1,2024-06-01,Доставлен
O24831,C2737,P012,2,2024-04-25,Доставлен
O24832,C5271,P027,1,2024-02-26,Доставлен
O24833,C5803,P031,2,2024-10-17,Доставлен
O24834,C3311,P007,2,2024-03-23,Доставлен
O24835,C7847,P078,1,2024-05-16,Доставлен
O24836,C3319,P080,1,2024-02-17,Доставлен
O24837,C2072,P030,1,2024-02-27,Доставлен
O24838,C0771,P029,1,2024-09-20,Доставлен
O24839,C1167,P075,1,2024-04-30,Доставлен
O24840,C6509,P103,1,2024-09-02,Доставлен
O24841,C1230,P041,1,2024-01-12,Возврат
O24842,C3592,P068,1,2024-04-02,Доставлен
O24843,C1431,P034,1,2024-04-16,Доставлен
O24844,C7936,P004,1,2024-02-23,Доставлен
O24845,C3073,P005,2,2024-03-07,Доставлен
O24846,C1695,P016,1,2024-04-15,Доставлен
O24847,C7723,P069,1,2024-02-15,Доставлен
O24848,C2964,P091,1,2024-07-04,Доставлен
O24849,C5154,P089,1,2024-07-05,Доставлен
O24850,C2488,P075,1,2024-02-06,Доставлен
O24851,C3116,P116,1,2024-09-16,Доставлен
O24852,C2996,P080,1,2024-06-20,Отменён
O24853,C6530,P037,1,2024-02-07,Доставлен
O24854,C4173,P078,1,2024-07-19,Доставлен
O24855,C2698,P032,2,2024-07-22,Возврат
O24856,C0398,P012,1,2024-06-05,Доставлен
O24857,C3689,P099,1,2024-10-02,Доставлен
O24858,C0247,P035,1,2024-01-01,Доставлен
O24859,C2353,P077,2,2024-04-17,Доставлен
O24860,C2412,P118,1,2024-07-15,Доставлен
O24861,C5155,P012,2,2024-01-03,Доставлен
O24862,C2607,P048,1,2024-06-03,Доставлен
O24863,C1052,P024,1,2024-08-04,Доставлен
O24864,C0433,P076,1,2024-10-26,Доставлен
O24865,C6394,P073,3,2024-01-16,Доставлен
O24866,C2515,P071,1,2024-01-11,Доставлен
O24867,C7882,P051,1,2024-10-22,Доставлен
O24868,C6677,P023,2,2024-05-23,Доставлен
O24869,C6320,P119,1,2024-05-25,Доставлен
O24870,C1055,P078,1,2024-09-18,Доставлен
O24871,C8084,P044,2,2024-07-14,Отменён
O24872,C3498,P051,1,2024-04-13,Доставлен
O24873,C1395,P077,1,2024-05-07,Доставлен
O24874,C2862,P101,2,2024-06-02,Доставлен
O24875,C0463,P114,1,2024-04-08,Доставлен
O24876,C3988,P100,3,2024-10-09,Возврат
O24877,C0976,P085,2,2024-02-28,Доставлен
O24878,C5742,P089,1,2024-09-12,Доставлен
O24879,C2738,P003,2,2024-09-26,Доставлен
O24880,C3912,P084,1,2024-06-05,Доставлен
O24881,C6577,P041,1,2024-09-28,Доставлен
O24882,C6447,P076,1,2024-07-19,Доставлен
O24883,C2748,P061,1,2024-06-04,Доставлен
O24884,C1252,P038,1,2024-02-03,Доставлен
O24885,C5960,P043,1,2024-05-28,Доставлен
O24886,C5949,P061,1,2024-03-17,Доставлен
O24887,C0355,P108,1,2024-09-20,Доставлен
O24888,C5829,P069,1,2024-05-21,Доставлен
O24889,C5500,P024,1,2024-06-15,Доставлен
O24890,C3176,P087,1,2024-06-02,Доставлен
O24891,C4231,P076,1,2024-10-01,Доставлен
O24892,C6510,P009,1,2024-01-16,Доставлен
O24893,C0520,P060,1,2024-06-25,Возврат
O24894,C5789,P034,2,2024-10-27,Доставлен
O24895,C7728,P079,2,2024-07-26,Доставлен
O24896,C1051,P073,3,2024-06-14,Доставлен
O24897,C7706,P024,1,2024-09-03,Доставлен
O24898,C4369,P120,1,2024-03-20,Доставлен
O24899,C6551,P085,2,2024-09-07,Доставлен
O24900,C5127,P036,1,2024-09-15,Доставлен
O24901,C0630,P042,1,2024-04-13,Доставлен
O24902,C2520,P049,1,2024-09-15,Доставлен
O24903,C7770,P053,1,2024-03-04,Возврат
O24904,C5752,P002,2,2024-09-29,Доставлен
O24905,C5822,P007,2,2024-03-26,Доставлен
O24906,C0866,P114,1,2024-08-01,Доставлен
O24907,C2280,P117,1,2024-08-23,Доставлен
O24908,C8189,P031,1,2024-08-08,Доставлен
O24909,C2319,P067,2,2024-06-22,Доставлен
O24910,C7124,P073,1,2024-01-17,Доставлен
O24911,C3154,P001,1,2024-02-14,Доставлен
O24912,C7698,P011,2,2024-03-26,Доставлен
O24913,C8076,P078,1,2024-01-11,Доставлен
O24914,C3089,P093,2,2024-04-24,Доставлен
O24915,C3644,P044,1,2024-10-23,Доставлен
O24916,C4099,P087,1,2024-05-02,Доставлен
O24917,C5511,P077,1,2024-10-24,Доставлен
